"Event Type : Full Waveform"
"Serial Number : UM16127"
"Version :  V 10-89 Micromate ISEE"
"File Name : UM16127_20260626154105.IDFW"
"Event Time : 15:41:05"
"Event Date : June 26, 2026"
"Trigger : Vert"
"Geo Trigger Level : 1.000 mm/s"
"Pre-trigger Length : -0.500 sec"
"Record Time : 7.677 sec"
"Record Stop Mode : Auto"
"Auto Window : 5 sec"
"Sample Rate : 4096 sps"
"Battery Level : 3.8 Volts"
"Calibration : December 20, 2019 by Instantel"
"Units : mm/s and "
"Operator : Operator"
"Setup : ZZZ.MMB"
"Location: : "
"Client: : ?"
"User Name: : "
"General: : "
"Geo Range : 254.0 mm/s"
"Tran PPV : 10.27 mm/s"
"Vert PPV : 22.52 mm/s"
"Long PPV : 22.21 mm/s"
"Tran ZC Freq : 55 Hz"
"Vert ZC Freq : 29.3 Hz"
"Long ZC Freq : 13.0 Hz"
"Tran Time of Peak : 0.023 sec"
"Vert Time of Peak : 0.030 sec"
"Long Time of Peak : 0.030 sec"
"Tran Peak Acceleration : 1.474 g"
"Vert Peak Acceleration : 0.609 g"
"Long Peak Acceleration : 0.866 g"
"Tran Peak Displacement : 0.198 mm"
"Vert Peak Displacement : 0.114 mm"
"Long Peak Displacement : 0.202 mm"
"Peak Vector Sum : 31.68 mm/s"
"Peak Vector Sum Time : 0.030 sec"
"Tran  Test Freq : 7.7 Hz"
"Tran  Test Ratio : 3.1"
"Tran  Test Results : Passed"
"Vert  Test Freq : 7.9 Hz"
"Vert  Test Ratio : 2.7"
"Vert  Test Results : Passed"
"Long  Test Freq : 7.5 Hz"
"Long  Test Ratio : 3.5"
"Long  Test Results : Passed"
"PC SW Version : V 10.74"

   Tran   	   Vert   	   Long   
0.260     	0.047     	0.102     
0.252     	0.039     	0.118     
0.260     	0.055     	0.110     
0.252     	0.032     	0.110     
0.252     	0.039     	0.063     
0.244     	0.039     	0.055     
0.252     	0.032     	0.000     
0.252     	0.039     	0.008     
0.244     	0.039     	0.008     
0.252     	0.039     	0.016     
0.252     	0.055     	0.039     
0.252     	0.039     	0.063     
0.268     	0.039     	0.087     
0.236     	0.032     	0.087     
0.229     	0.047     	0.095     
0.229     	0.063     	0.079     
0.229     	0.047     	0.055     
0.236     	0.055     	0.055     
0.244     	0.039     	0.047     
0.236     	0.055     	0.055     
0.236     	0.047     	0.047     
0.236     	0.039     	0.063     
0.229     	0.039     	0.055     
0.229     	0.032     	0.071     
0.229     	0.039     	0.087     
0.221     	0.047     	0.087     
0.221     	0.039     	0.063     
0.221     	0.047     	0.055     
0.221     	0.055     	0.055     
0.221     	0.055     	0.055     
0.229     	0.055     	0.047     
0.244     	0.055     	0.055     
0.260     	0.055     	0.071     
0.260     	0.055     	0.087     
0.260     	0.055     	0.087     
0.244     	0.055     	0.087     
0.260     	0.039     	0.102     
0.236     	0.047     	0.102     
0.229     	0.039     	0.087     
0.221     	0.055     	0.071     
0.213     	0.047     	0.063     
0.213     	0.039     	0.063     
0.221     	0.047     	0.047     
0.221     	0.047     	0.071     
0.221     	0.047     	0.087     
0.236     	0.039     	0.071     
0.229     	0.039     	0.095     
0.236     	0.032     	0.087     
0.244     	0.032     	0.071     
0.260     	0.047     	0.071     
0.252     	0.039     	0.039     
0.252     	0.047     	0.047     
0.252     	0.032     	0.039     
0.244     	0.055     	0.039     
0.244     	0.055     	0.047     
0.244     	0.055     	0.063     
0.229     	0.055     	0.087     
0.229     	0.055     	0.102     
0.221     	0.047     	0.102     
0.213     	0.047     	0.102     
0.213     	0.055     	0.087     
0.213     	0.055     	0.087     
0.213     	0.055     	0.095     
0.213     	0.071     	0.079     
0.213     	0.055     	0.055     
0.236     	0.071     	0.063     
0.244     	0.087     	0.071     
0.252     	0.079     	0.063     
0.244     	0.055     	0.063     
0.260     	0.055     	0.055     
0.260     	0.055     	0.079     
0.252     	0.047     	0.071     
0.221     	0.047     	0.102     
0.244     	0.055     	0.102     
0.221     	0.055     	0.110     
0.213     	0.055     	0.102     
0.205     	0.055     	0.102     
0.221     	0.055     	0.102     
0.197     	0.063     	0.079     
0.213     	0.055     	0.079     
0.221     	0.055     	0.071     
0.229     	0.079     	0.071     
0.236     	0.063     	0.063     
0.252     	0.055     	0.055     
0.276     	0.055     	0.047     
0.276     	0.047     	0.047     
0.260     	0.047     	0.063     
0.260     	0.055     	0.071     
0.252     	0.047     	0.079     
0.236     	0.024     	0.087     
0.236     	0.039     	0.102     
0.244     	0.039     	0.102     
0.236     	0.055     	0.102     
0.229     	0.055     	0.095     
0.229     	0.047     	0.095     
0.221     	0.055     	0.071     
0.229     	0.071     	0.071     
0.236     	0.047     	0.071     
0.236     	0.055     	0.063     
0.236     	0.055     	0.095     
0.244     	0.047     	0.079     
0.229     	0.055     	0.079     
0.244     	0.047     	0.087     
0.260     	0.047     	0.079     
0.252     	0.032     	0.087     
0.244     	0.024     	0.071     
0.244     	0.047     	0.063     
0.229     	0.047     	0.071     
0.229     	0.039     	0.071     
0.221     	0.055     	0.079     
0.229     	0.055     	0.079     
0.236     	0.055     	0.087     
0.229     	0.055     	0.087     
0.229     	0.047     	0.063     
0.221     	0.055     	0.063     
0.221     	0.047     	0.055     
0.236     	0.047     	0.047     
0.236     	0.055     	0.055     
0.244     	0.055     	0.063     
0.252     	0.055     	0.063     
0.252     	0.055     	0.079     
0.260     	0.055     	0.063     
0.260     	0.047     	0.055     
0.252     	0.032     	0.079     
0.252     	0.055     	0.063     
0.236     	0.055     	0.047     
0.229     	0.047     	0.063     
0.236     	0.047     	0.079     
0.244     	0.047     	0.079     
0.229     	0.055     	0.087     
0.236     	0.047     	0.079     
0.236     	0.055     	0.095     
0.229     	0.047     	0.079     
0.229     	0.047     	0.071     
0.236     	0.055     	0.071     
0.236     	0.055     	0.063     
0.236     	0.047     	0.079     
0.236     	0.047     	0.063     
0.244     	0.047     	0.071     
0.236     	0.055     	0.063     
0.229     	0.047     	0.047     
0.229     	0.071     	0.055     
0.221     	0.055     	0.063     
0.244     	0.055     	0.063     
0.236     	0.055     	0.055     
0.229     	0.055     	0.079     
0.236     	0.063     	0.071     
0.229     	0.055     	0.079     
0.221     	0.055     	0.071     
0.221     	0.047     	0.087     
0.213     	0.055     	0.079     
0.221     	0.055     	0.071     
0.244     	0.047     	0.055     
0.244     	0.055     	0.032     
0.244     	0.055     	0.047     
0.244     	0.071     	0.055     
0.260     	0.055     	0.047     
0.260     	0.063     	0.055     
0.260     	0.063     	0.055     
0.252     	0.063     	0.055     
0.252     	0.055     	0.055     
0.236     	0.063     	0.071     
0.236     	0.039     	0.063     
0.236     	0.047     	0.079     
0.236     	0.047     	0.079     
0.229     	0.055     	0.071     
0.229     	0.047     	0.071     
0.229     	0.047     	0.071     
0.221     	0.047     	0.063     
0.213     	0.047     	0.047     
0.236     	0.039     	0.063     
0.244     	0.039     	0.071     
0.244     	0.047     	0.063     
0.244     	0.039     	0.071     
0.236     	0.047     	0.055     
0.221     	0.055     	0.063     
0.229     	0.055     	0.063     
0.221     	0.055     	0.047     
0.236     	0.055     	0.047     
0.229     	0.071     	0.047     
0.236     	0.055     	0.047     
0.236     	0.047     	0.039     
0.229     	0.055     	0.039     
0.252     	0.047     	0.063     
0.229     	0.047     	0.071     
0.236     	0.047     	0.102     
0.236     	0.047     	0.118     
0.236     	0.047     	0.118     
0.244     	0.039     	0.126     
0.236     	0.024     	0.126     
0.244     	0.047     	0.102     
0.236     	0.024     	0.079     
0.252     	0.024     	0.047     
0.244     	0.039     	0.016     
0.252     	0.024     	-0.008    
0.229     	0.039     	-0.008    
0.213     	0.055     	-0.016    
0.213     	0.055     	-0.008    
0.229     	0.055     	0.024     
0.229     	0.055     	0.047     
0.229     	0.055     	0.071     
0.252     	0.047     	0.110     
0.236     	0.055     	0.126     
0.244     	0.055     	0.126     
0.244     	0.055     	0.126     
0.252     	0.039     	0.118     
0.252     	0.039     	0.118     
0.268     	0.039     	0.102     
0.244     	0.047     	0.071     
0.252     	0.039     	0.047     
0.244     	0.047     	0.024     
0.244     	0.055     	0.032     
0.252     	0.055     	0.032     
0.252     	0.039     	0.024     
0.252     	0.055     	0.032     
0.260     	0.063     	0.039     
0.236     	0.047     	0.039     
0.229     	0.055     	0.055     
0.229     	0.055     	0.047     
0.244     	0.063     	0.079     
0.229     	0.055     	0.079     
0.236     	0.055     	0.087     
0.236     	0.055     	0.095     
0.236     	0.063     	0.095     
0.236     	0.047     	0.095     
0.244     	0.047     	0.071     
0.236     	0.039     	0.079     
0.236     	0.039     	0.055     
0.236     	0.039     	0.055     
0.236     	0.039     	0.047     
0.229     	0.039     	0.063     
0.229     	0.039     	0.055     
0.221     	0.047     	0.055     
0.236     	0.039     	0.055     
0.197     	0.039     	0.071     
0.213     	0.039     	0.063     
0.205     	0.047     	0.071     
0.221     	0.055     	0.087     
0.236     	0.055     	0.102     
0.221     	0.024     	0.095     
0.244     	0.032     	0.102     
0.236     	0.024     	0.095     
0.244     	0.016     	0.055     
0.244     	0.000     	0.032     
0.236     	0.024     	0.024     
0.236     	0.032     	0.024     
0.229     	0.039     	0.039     
0.229     	0.039     	0.047     
0.236     	0.055     	0.079     
0.221     	0.055     	0.079     
0.236     	0.071     	0.095     
0.221     	0.079     	0.087     
0.221     	0.079     	0.095     
0.221     	0.079     	0.071     
0.229     	0.055     	0.087     
0.244     	0.063     	0.071     
0.244     	0.047     	0.055     
0.260     	0.032     	0.039     
0.252     	0.039     	0.047     
0.260     	0.047     	0.055     
0.252     	0.055     	0.047     
0.252     	0.047     	0.055     
0.252     	0.055     	0.047     
0.252     	0.055     	0.055     
0.236     	0.055     	0.047     
0.213     	0.071     	0.047     
0.229     	0.079     	0.055     
0.213     	0.071     	0.063     
0.205     	0.055     	0.071     
0.213     	0.055     	0.071     
0.221     	0.055     	0.071     
0.205     	0.047     	0.087     
0.229     	0.032     	0.095     
0.244     	0.032     	0.063     
0.252     	0.047     	0.047     
0.260     	0.055     	0.063     
0.252     	0.055     	0.063     
0.244     	0.039     	0.055     
0.268     	0.055     	0.047     
0.252     	0.047     	0.055     
0.260     	0.055     	0.047     
0.252     	0.047     	0.063     
0.229     	0.047     	0.079     
0.221     	0.055     	0.055     
0.221     	0.055     	0.063     
0.213     	0.047     	0.055     
0.213     	0.047     	0.055     
0.213     	0.055     	0.071     
0.229     	0.055     	0.071     
0.205     	0.039     	0.071     
0.213     	0.047     	0.071     
0.236     	0.055     	0.071     
0.244     	0.055     	0.071     
0.252     	0.055     	0.055     
0.260     	0.055     	0.047     
0.252     	0.055     	0.047     
0.236     	0.055     	0.032     
0.252     	0.047     	0.063     
0.244     	0.047     	0.039     
0.229     	0.032     	0.055     
0.244     	0.032     	0.079     
0.229     	0.039     	0.071     
0.221     	0.047     	0.079     
0.213     	0.055     	0.071     
0.221     	0.039     	0.063     
0.205     	0.047     	0.055     
0.229     	0.047     	0.055     
0.244     	0.032     	0.055     
0.244     	0.039     	0.071     
0.236     	0.039     	0.079     
0.252     	0.039     	0.055     
0.252     	0.032     	0.047     
0.229     	0.039     	0.063     
0.229     	0.024     	0.055     
0.260     	0.032     	0.079     
0.252     	0.047     	0.055     
0.244     	0.039     	0.063     
0.244     	0.047     	0.063     
0.236     	0.047     	0.063     
0.236     	0.055     	0.071     
0.229     	0.055     	0.071     
0.221     	0.047     	0.063     
0.244     	0.039     	0.079     
0.229     	0.047     	0.063     
0.236     	0.047     	0.079     
0.244     	0.047     	0.055     
0.244     	0.039     	0.055     
0.252     	0.047     	0.063     
0.244     	0.055     	0.055     
0.236     	0.055     	0.063     
0.244     	0.055     	0.055     
0.236     	0.055     	0.071     
0.252     	0.039     	0.063     
0.244     	0.039     	0.063     
0.244     	0.047     	0.055     
0.236     	0.047     	0.063     
0.229     	0.055     	0.079     
0.236     	0.055     	0.079     
0.244     	0.055     	0.087     
0.244     	0.039     	0.071     
0.221     	0.039     	0.063     
0.236     	0.055     	0.071     
0.229     	0.047     	0.063     
0.229     	0.055     	0.055     
0.221     	0.047     	0.063     
0.236     	0.055     	0.079     
0.244     	0.055     	0.087     
0.268     	0.055     	0.079     
0.252     	0.055     	0.087     
0.229     	0.079     	0.047     
0.213     	0.055     	0.032     
0.166     	0.047     	0.024     
0.142     	0.055     	0.016     
0.134     	0.055     	0.000     
0.150     	0.047     	0.024     
0.173     	0.055     	0.079     
0.205     	0.055     	0.118     
0.252     	0.032     	0.142     
0.300     	0.024     	0.158     
0.307     	0.016     	0.126     
0.315     	0.008     	0.095     
0.307     	0.016     	0.055     
0.252     	0.024     	0.016     
0.221     	0.055     	-0.016    
0.158     	0.118     	-0.024    
0.142     	0.166     	-0.032    
0.102     	0.189     	-0.032    
0.087     	0.142     	0.008     
0.102     	0.079     	0.063     
0.181     	-0.047    	0.134     
0.347     	-0.173    	0.197     
0.426     	-0.126    	0.197     
0.441     	-0.039    	0.158     
0.410     	0.079     	0.126     
0.370     	0.087     	0.102     
0.323     	0.142     	0.063     
0.236     	0.166     	0.016     
0.158     	0.126     	-0.024    
0.126     	0.087     	-0.039    
0.102     	0.039     	-0.055    
0.110     	0.039     	-0.024    
0.134     	0.047     	0.000     
0.197     	0.055     	0.047     
0.236     	0.047     	0.126     
0.300     	0.039     	0.173     
0.315     	0.008     	0.189     
0.323     	0.039     	0.181     
0.300     	0.071     	0.102     
0.268     	0.071     	0.047     
0.244     	0.079     	0.000     
0.213     	0.063     	-0.016    
0.189     	0.047     	-0.024    
0.205     	0.055     	-0.008    
0.221     	0.039     	0.008     
0.221     	0.047     	0.008     
0.236     	0.055     	0.071     
0.244     	0.055     	0.087     
0.260     	0.079     	0.079     
0.252     	0.063     	0.087     
0.244     	0.055     	0.110     
0.244     	0.055     	0.102     
0.229     	0.039     	0.095     
0.221     	0.039     	0.079     
0.213     	0.039     	0.071     
0.221     	0.039     	0.079     
0.229     	0.039     	0.071     
0.236     	0.039     	0.055     
0.236     	0.047     	0.039     
0.268     	0.047     	0.047     
0.260     	0.047     	0.047     
0.276     	0.055     	0.047     
0.284     	0.055     	0.047     
0.268     	0.055     	0.063     
0.268     	0.055     	0.063     
0.260     	0.071     	0.071     
0.236     	0.055     	0.063     
0.236     	0.063     	0.055     
0.229     	0.055     	0.063     
0.221     	0.079     	0.063     
0.221     	0.071     	0.071     
0.229     	0.079     	0.071     
0.221     	0.055     	0.079     
0.244     	0.055     	0.063     
0.244     	0.039     	0.055     
0.229     	0.039     	0.047     
0.252     	0.039     	0.055     
0.244     	0.032     	0.063     
0.252     	0.039     	0.063     
0.244     	0.047     	0.071     
0.244     	0.039     	0.055     
0.252     	0.047     	0.063     
0.236     	0.055     	0.055     
0.236     	0.055     	0.063     
0.229     	0.047     	0.055     
0.236     	0.047     	0.071     
0.221     	0.032     	0.055     
0.229     	0.063     	0.071     
0.229     	0.055     	0.079     
0.229     	0.055     	0.102     
0.236     	0.055     	0.079     
0.236     	0.039     	0.102     
0.229     	0.047     	0.079     
0.236     	0.039     	0.079     
0.244     	0.039     	0.079     
0.236     	0.047     	0.047     
0.236     	0.055     	0.055     
0.244     	0.071     	0.047     
0.252     	0.055     	0.055     
0.244     	0.063     	0.039     
0.221     	0.071     	0.047     
0.213     	0.055     	0.055     
0.221     	0.055     	0.071     
0.221     	0.039     	0.055     
0.221     	0.047     	0.055     
0.221     	0.039     	0.079     
0.213     	0.039     	0.071     
0.213     	0.047     	0.079     
0.236     	0.032     	0.047     
0.236     	0.055     	0.055     
0.244     	0.055     	0.063     
0.260     	0.055     	0.055     
0.260     	0.079     	0.047     
0.252     	0.055     	0.055     
0.252     	0.055     	0.055     
0.252     	0.055     	0.087     
0.236     	0.055     	0.079     
0.236     	0.047     	0.079     
0.213     	0.055     	0.095     
0.229     	0.047     	0.095     
0.229     	0.055     	0.079     
0.229     	0.055     	0.055     
0.221     	0.055     	0.071     
0.229     	0.055     	0.055     
0.221     	0.063     	0.047     
0.229     	0.055     	0.055     
0.244     	0.047     	0.055     
0.244     	0.039     	0.055     
0.244     	0.055     	0.079     
0.236     	0.032     	0.079     
0.244     	0.039     	0.087     
0.221     	0.047     	0.071     
0.221     	0.047     	0.087     
0.236     	0.047     	0.079     
0.221     	0.039     	0.071     
0.221     	0.047     	0.079     
0.221     	0.047     	0.063     
0.229     	0.047     	0.055     
0.236     	0.055     	0.047     
0.244     	0.055     	0.039     
